Experiment ID	Library ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	Sex	Strain	Expression mapped anatomical entity ID	Expression mapped anatomical entity name	Expression mapped stage ID	Expression mapped stage name	Expression mapped sex	Expression mapped strain	Platform ID	Protocol	Library type	Library orientation	TMM normalization factor	TPM expression threshold	Read count	Mapped read count	Min. read length	Max. read length	All genes percent present	Protein coding genes percent present	Intergenic regions percent present	Distinct rank count	Max rank in the expression mapped condition	Run IDs	Data source	Data source URL	Bgee normalized data URL	Raw file URL
SRP022612	SRX277681	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.974618	0.977762	31780980	24049264	76	76	55.34	66.90	4.26	23598	NA	SRR850594	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277681	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277681
SRP022612	SRX277682	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.903866	1.162870	27303924	20796846	76	76	50.93	62.03	3.87	21951	NA	SRR850595	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277682	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277682
SRP022612	SRX277683	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.091787	1.494200	26479993	19301851	76	76	54.37	65.96	3.86	23411	NA	SRR850596	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277683	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277683
SRP022612	SRX277684	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.965363	1.222930	32930602	24707090	76	76	52.70	63.94	3.67	22739	NA	SRR850597	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277684	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277684
SRP022612	SRX277685	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.948545	1.178863	29463033	22226504	76	76	51.63	62.70	4.48	22715	NA	SRR850598	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277685	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277685
SRP022612	SRX277686	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.902047	1.101310	24962229	19110809	76	76	53.06	64.26	4.46	23039	NA	SRR850599	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277686	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277686
SRP022612	SRX277687	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.011214	1.227930	22270341	16843818	76	76	52.15	63.28	4.21	22542	NA	SRR850600	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277687	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277687
SRP022612	SRX277688	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.007879	1.055550	30040838	23140599	76	76	53.61	64.82	4.36	23055	NA	SRR850601	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277688	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277688
SRP022612	SRX277689	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.023520	1.194780	13165871	9930164	76	76	51.57	62.49	3.98	21737	NA	SRR850602	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277689	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277689
SRP022612	SRX277690	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.945788	1.061880	29404815	22367603	76	76	53.56	64.73	4.33	23142	NA	SRR850603	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277690	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277690
SRP022612	SRX277691	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.116657	1.303720	43786540	29812083	76	76	53.35	64.34	4.35	23594	NA	SRR850604	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277691	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277691
SRP022612	SRX277692	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.999168	1.194668	52121629	34763383	76	76	53.68	64.82	3.77	23644	NA	SRR850605	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277692	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277692
SRP022612	SRX277693	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.149586	1.336450	46159347	29998698	76	76	53.63	64.64	4.77	23827	NA	SRR850606	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277693	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277693
SRP022612	SRX277694	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.071056	1.329960	30274869	22326684	76	76	52.29	63.36	3.84	22510	NA	SRR850607	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277694	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277694
SRP022612	SRX277695	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	UBERON:0000014	"zone of skin"	UBERON:0000113	"post-juvenile"	male	"TuAB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.948984	0.958055	43018665	30483661	76	76	54.29	65.37	4.43	23862	NA	SRR850608	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX277695	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP022612.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX277695
SRP009426	SRX107385	UBERON:0000307	"blastula"	ZFS:0000011	"Blastula:1k-cell (Danio)"	NA	"AB/TL"	UBERON:0000307	"blastula"	ZFS:0000011	"Blastula:1k-cell (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.251782	0.347263	65478765	58656033	76	76	54.97	63.83	4.54	22936	NA	SRR372789	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107385	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107385
SRP009426	SRX107386	UBERON:0000307	"blastula"	ZFS:0000011	"Blastula:1k-cell (Danio)"	NA	"AB/TL"	UBERON:0000307	"blastula"	ZFS:0000011	"Blastula:1k-cell (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.224806	0.366401	68996131	61910723	76	76	54.42	63.49	4.71	22924	NA	SRR372790	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107386	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107386
SRP009426	SRX107387	UBERON:0000307	"blastula"	ZFS:0000015	"Blastula:Dome (Danio)"	NA	"AB/TL"	UBERON:0000307	"blastula"	ZFS:0000015	"Blastula:Dome (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.131391	0.742631	63079877	54495733	76	76	53.74	60.88	5.20	24602	NA	SRR372791	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107387	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107387
SRP009426	SRX107388	UBERON:0000307	"blastula"	ZFS:0000015	"Blastula:Dome (Danio)"	NA	"AB/TL"	UBERON:0000307	"blastula"	ZFS:0000015	"Blastula:Dome (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.119005	0.726010	67321325	58243430	76	76	53.83	60.96	5.25	24684	NA	SRR372792	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107388	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107388
SRP009426	SRX107394	UBERON:0000922	"embryo"	UBERON:0004707	"pharyngula stage"	NA	"AB/TL"	UBERON:0000922	"embryo"	UBERON:0004707	"pharyngula stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.043129	0.437055	53847904	47397830	76	76	62.06	72.02	4.27	25152	NA	SRR372798	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107394	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107394
SRP009426	SRX107395	UBERON:0000922	"embryo"	UBERON:0004707	"pharyngula stage"	NA	"AB/TL"	UBERON:0000922	"embryo"	UBERON:0004707	"pharyngula stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.042560	0.432650	61792155	54446403	76	76	62.11	72.08	4.34	25212	NA	SRR372799	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107395	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107395
SRP009426	SRX107396	UBERON:0002548	"larva"	UBERON:0000069	"larval stage"	NA	"AB/TL"	UBERON:0002548	"larva"	UBERON:0000069	"larval stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.973598	0.452119	58401120	51143662	76	76	62.91	73.32	3.93	25220	NA	SRR372800	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107396	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107396
SRP009426	SRX107397	UBERON:0002548	"larva"	UBERON:0000069	"larval stage"	NA	"AB/TL"	UBERON:0002548	"larva"	UBERON:0000069	"larval stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.974665	0.442522	65573038	57484182	76	76	63.15	73.53	3.96	25278	NA	SRR372801	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107397	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107397
SRP009426	SRX107398	UBERON:0002548	"larva"	ZFS:0000037	"Larval:Day 5 (Danio)"	NA	"AB/TL"	UBERON:0002548	"larva"	ZFS:0000037	"Larval:Day 5 (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.054104	0.432602	40937043	34854138	76	76	67.77	79.47	3.92	25400	NA	SRR372802	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107398	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107398
SRP009426	SRX107399	UBERON:0002548	"larva"	ZFS:0000037	"Larval:Day 5 (Danio)"	NA	"AB/TL"	UBERON:0002548	"larva"	ZFS:0000037	"Larval:Day 5 (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	1.051158	0.446643	63873931	54345500	76	76	67.80	79.02	3.64	25578	NA	SRR372803	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107399	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107399
SRP009426	SRX107389	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	NA	"AB/TL"	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	not annotated	"AB/TL"	Illumina Genome Analyzer II	polyA	paired	NA	1.001772	0.700559	18208060	15252707	76	76	51.09	59.03	4.78	22496	NA	SRR372793	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107389	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107389
SRP009426	SRX107390	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	NA	"AB/TL"	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	not annotated	"AB/TL"	Illumina Genome Analyzer II	polyA	paired	NA	0.998231	0.674210	21899280	18330776	76	76	51.65	59.35	4.83	22818	NA	SRR372794	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107390	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107390
SRP009426	SRX107391	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	NA	"AB/TL"	UBERON:0004734	"gastrula"	ZFS:0000019	"Gastrula:Shield (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.996529	0.620595	45076415	39074114	76	76	52.40	60.19	5.09	23962	NA	SRR372795	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107391	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107391
SRP009426	SRX107392	UBERON:0004734	"gastrula"	ZFS:0000022	"Gastrula:Bud (Danio)"	NA	"AB/TL"	UBERON:0004734	"gastrula"	ZFS:0000022	"Gastrula:Bud (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.870539	0.605860	53100836	46152069	76	76	51.77	59.63	4.51	24342	NA	SRR372796	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107392	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107392
SRP009426	SRX107393	UBERON:0004734	"gastrula"	ZFS:0000022	"Gastrula:Bud (Danio)"	NA	"AB/TL"	UBERON:0004734	"gastrula"	ZFS:0000022	"Gastrula:Bud (Danio)"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.851790	0.591964	64169429	55888971	76	76	51.75	59.76	4.44	24505	NA	SRR372797	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107393	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107393
SRP009426	SRX107383	UBERON:0019248	"early embryo"	UBERON:0000107	"cleavage stage"	NA	"AB/TL"	UBERON:0019248	"early embryo"	UBERON:0000107	"cleavage stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.808078	0.269242	42461076	38063973	76	76	50.12	58.73	3.91	21172	NA	SRR372787	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107383	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107383
SRP009426	SRX107384	UBERON:0019248	"early embryo"	UBERON:0000107	"cleavage stage"	NA	"AB/TL"	UBERON:0019248	"early embryo"	UBERON:0000107	"cleavage stage"	not annotated	"AB/TL"	Illumina HiSeq 2000	polyA	paired	NA	0.754518	0.270640	60899785	54809443	76	76	53.35	61.67	4.64	22636	NA	SRR372788	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX107384	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_SRP009426.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX107384
GSE39703	SRX171221	UBERON:0000033	"head"	UBERON:0000113	"post-juvenile"	NA	"AB"	UBERON:0000033	"head"	UBERON:0000113	"post-juvenile"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	single	NA	1.205080	1.202390	14334850	8879286	36	36	66.02	79.55	4.38	24549	NA	SRR527834	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171221	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171221
GSE39703	SRX171219	UBERON:0000922	"embryo"	UBERON:0000068	"embryo stage"	NA	"AB"	UBERON:0000922	"embryo"	UBERON:0000068	"embryo stage"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	single	NA	0.892083	0.691226	17234191	12508873	36	36	60.44	72.90	4.20	23357	NA	SRR527832	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171219	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171219
GSE39703	SRX171223	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.019578	0.494495	31512662	26553152	76	76	59.96	70.19	4.64	24402	NA	SRR527836	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171223	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171223
GSE39703	SRX171224	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.019578	0.494495	31512662	26553152	76	76	59.96	70.19	4.64	24402	NA	SRR527837	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171224	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171224
GSE39703	SRX171225	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.023137	0.496822	32401236	27299377	76	76	59.89	70.22	4.40	24393	NA	SRR527838	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171225	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171225
GSE39703	SRX171226	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.023137	0.496822	32401236	27299377	76	76	59.89	70.22	4.40	24393	NA	SRR527839	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171226	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171226
GSE39703	SRX171227	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.038115	0.557557	33293674	28072331	76	76	60.09	70.32	4.42	24484	NA	SRR527840	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171227	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171227
GSE39703	SRX171228	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	NA	"AB"	UBERON:0000922	"embryo"	ZFS:0000029	"Pharyngula:Prim-5 (Danio)"	not annotated	"AB"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.038115	0.557557	33293674	28072331	76	76	60.09	70.32	4.42	24484	NA	SRR527841	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX171228	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Danio_rerio/Danio_rerio_RNA-Seq_read_counts_TPM_FPKM_GSE39703.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX171228
