Experiment ID	Library ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	Sex	Strain	Expression mapped anatomical entity ID	Expression mapped anatomical entity name	Expression mapped stage ID	Expression mapped stage name	Expression mapped sex	Expression mapped strain	Platform ID	Protocol	Library type	Library orientation	TMM normalization factor	TPM expression threshold	Read count	Mapped read count	Min. read length	Max. read length	All genes percent present	Protein coding genes percent present	Intergenic regions percent present	Distinct rank count	Max rank in the expression mapped condition	Run IDs	Data source	Data source URL	Bgee normalized data URL	Raw file URL
ERP001694	ERX240864	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer II	polyA	paired	NA	0.976377	0.488048	19846075	13932477	51	51	51.93	67.33	4.01	18832	NA	ERR266401	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX240864	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP001694.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX240864
ERP001694	ERX240871	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer II	polyA	paired	NA	1.016294	0.469411	10970256	7634973	76	76	51.67	67.02	3.56	18329	NA	ERR266389	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX240871	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP001694.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX240871
ERP001694	ERX240872	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer II	polyA	paired	NA	1.013150	0.481241	22182211	14323849	51	51	53.04	67.04	4.03	19276	NA	ERR266383	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX240872	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP001694.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX240872
ERP001694	ERX240875	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer II	polyA	paired	NA	1.006343	0.543634	20772278	13329903	51	51	52.17	65.90	3.65	19167	NA	ERR266367	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX240875	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP001694.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX240875
ERP001694	ERX240900	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0001870	"frontal cortex"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer II	polyA	paired	NA	1.006538	0.543563	20958618	13658190	51	51	52.39	66.22	3.39	19199	NA	ERR266365	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX240900	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP001694.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX240900
GSE43013	SRX211665	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.117997	0.173864	15742398	13263554	51	51	51.18	67.64	3.25	17936	NA	SRR636925	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211665	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211665
GSE43013	SRX211666	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.169826	0.204168	19030539	15781508	51	51	51.83	67.97	3.62	18347	NA	SRR636926	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211666	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211666
GSE43013	SRX211667	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000082	"adult mammalian kidney"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.120768	0.205832	15437892	12830532	51	51	50.62	66.81	3.20	17879	NA	SRR636927	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211667	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211667
GSE43013	SRX211710	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.294604	0.375271	17132240	12818192	51	51	52.95	68.57	3.91	18825	NA	SRR636970	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211710	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211710
GSE43013	SRX211711	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.409738	0.645561	12301330	8472937	51	51	51.94	66.90	3.75	18523	NA	SRR636971	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211711	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211711
GSE43013	SRX211712	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0000955	"brain"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.388272	0.494056	12885793	9327419	51	51	52.44	67.90	3.68	18620	NA	SRR636972	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211712	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211712
GSE43013	SRX211615	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	0.626162	0.275826	20232193	16545182	51	51	46.23	60.28	3.75	17187	NA	SRR636875	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211615	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211615
GSE43013	SRX211616	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	0.669782	0.301176	18720323	15217774	51	51	46.43	60.67	3.86	17291	NA	SRR636876	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211616	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211616
GSE43013	SRX211617	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"NA"	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	paired	NA	0.642026	0.317190	15322801	12495697	51	51	45.59	59.73	3.73	16947	NA	SRR636877	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX211617	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE43013.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX211617
SRP106852	SRX2793930	UBERON:0002107	"liver"	RnorDv:0000022	"6-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	RnorDv:0000019	"4-6-month-old stage (rat)"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.055006	0.168595	34752342	27992145	51	51	43.38	59.91	3.84	16326	NA	SRR5520660	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793930	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793930
SRP106852	SRX2793931	UBERON:0002107	"liver"	RnorDv:0000022	"6-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	RnorDv:0000019	"4-6-month-old stage (rat)"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.063791	0.138311	34511706	28415521	51	51	44.04	60.76	3.49	16371	NA	SRR5520661	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793931	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793931
SRP106852	SRX2793932	UBERON:0002107	"liver"	RnorDv:0000022	"6-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	RnorDv:0000019	"4-6-month-old stage (rat)"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.067755	0.135472	27155713	22430959	51	51	44.71	61.73	3.14	16286	NA	SRR5520662	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793932	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793932
SRP106852	SRX2793933	UBERON:0002107	"liver"	RnorDv:0000022	"6-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	RnorDv:0000019	"4-6-month-old stage (rat)"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.046622	0.131016	26571133	22004709	51	51	43.54	60.49	2.96	15998	NA	SRR5520663	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793933	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793933
SRP106852	SRX2793934	UBERON:0002107	"liver"	RnorDv:0000022	"6-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	RnorDv:0000019	"4-6-month-old stage (rat)"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.015289	0.179553	26765088	21602190	51	51	42.34	58.76	3.60	15908	NA	SRR5520664	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793934	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793934
SRP106852	SRX2793935	UBERON:0002107	"liver"	RnorDv:0000041	"24-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	UBERON:0007222	"late adult stage"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	0.847277	0.134395	31247891	25182846	51	51	42.61	59.19	3.33	16047	NA	SRR5520665|SRR5520666	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793935	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793935
SRP106852	SRX2793936	UBERON:0002107	"liver"	RnorDv:0000041	"24-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	UBERON:0007222	"late adult stage"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	0.935499	0.156533	25282911	20956444	51	51	43.62	60.34	3.42	16104	NA	SRR5520667	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793936	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793936
SRP106852	SRX2793937	UBERON:0002107	"liver"	RnorDv:0000041	"24-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	UBERON:0007222	"late adult stage"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	0.957841	0.150206	30513469	25584844	51	51	44.95	62.17	3.52	16518	NA	SRR5520668	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793937	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793937
SRP106852	SRX2793938	UBERON:0002107	"liver"	RnorDv:0000041	"24-month-old stage (rat)"	male	"Wistar"	UBERON:0002107	"liver"	UBERON:0007222	"late adult stage"	male	"Wistar"	Illumina HiSeq 2500	polyA	single	NA	1.034369	0.156304	32716653	27087243	51	51	43.88	60.56	3.56	16363	NA	SRR5520669	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX2793938	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP106852.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2793938
ERP014610	ERX1403304	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"NA"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.804375	0.040325	24265743	17895105	100	100	45.90	59.64	3.51	16352	NA	ERR1331684	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX1403304	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP014610.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX1403304
ERP014610	ERX1403323	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"NA"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.144640	0.165195	53118271	37695145	100	100	47.09	57.98	4.21	18529	NA	ERR1331703	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX1403323	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP014610.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX1403323
ERP014610	ERX1403337	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"NA"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.086107	0.182816	73653156	55091856	125	125	47.37	58.75	4.34	18556	NA	ERR1331717	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX1403337	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP014610.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX1403337
SRP007359	SRX080236	UBERON:0000473	"testis"	UBERON:0000104	"life cycle"	male	"NA"	UBERON:0000473	"testis"	UBERON:0000104	"life cycle"	male	"wild-type"	Illumina Genome Analyzer IIx	polyA	single	NA	0.829017	0.515190	17334081	10788720	76	76	31.17	41.68	3.85	15003	NA	SRR299123	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX080236	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP007359.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX080236
SRP007359	SRX080235	UBERON:0000955	"brain"	UBERON:0000104	"life cycle"	NA	"NA"	UBERON:0000955	"brain"	UBERON:0000104	"life cycle"	not annotated	"wild-type"	Illumina Genome Analyzer IIx	polyA	single	NA	1.206248	0.872860	20013249	10200167	76	76	29.63	42.14	4.63	14068	NA	SRR299122	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX080235	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP007359.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX080235
ERP000787	ERX016341	UBERON:0002107	"liver"	UBERON:0034919	"juvenile stage"	male	"NA"	UBERON:0002107	"liver"	UBERON:0034919	"juvenile stage"	male	"wild-type"	Illumina Genome Analyzer II	polyA	single	NA	0.990406	1.109680	20847632	6853711	42	42	38.18	52.94	2.86	17884	NA	ERR039140	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX016341	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP000787.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX016341
ERP000787	ERX016348	UBERON:0002107	"liver"	UBERON:0034919	"juvenile stage"	male	"NA"	UBERON:0002107	"liver"	UBERON:0034919	"juvenile stage"	male	"wild-type"	Illumina Genome Analyzer II	polyA	single	NA	1.009687	0.957836	23828010	9963535	36	36	42.08	58.03	2.70	18838	NA	ERR039160	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX016348	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP000787.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX016348
SRP030211	SRX359414	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"NA"	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.000000	0.272213	106714302	84258528	100	100	58.45	69.01	5.41	22580	NA	SRR1001913	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX359414	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP030211.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX359414
